customer_id,Cluster_ID,Segment_Name,tenure,MonthlyCharges,TotalCharges,AverageMonthlySpend,ServiceCount,Churn,Churn_Binary
CUST-02974,0,High-Value Long-Term Power Users,62,100.15,6283.3,101.34354838709677,5,Yes,1
CUST-02975,2,High-Spend At-Risk Onboarders,28,94.5,2659.4,94.97857142857143,5,Yes,1
CUST-02976,2,High-Spend At-Risk Onboarders,3,60.65,196.9,65.63333333333334,3,No,0
CUST-02977,1,New Low-Spend Basic Customers,19,24.1,439.2,23.11578947368421,2,No,0
CUST-02978,1,New Low-Spend Basic Customers,1,19.5,19.5,19.5,1,No,0
CUST-02979,2,High-Spend At-Risk Onboarders,24,85.95,2107.15,87.79791666666667,4,No,0
CUST-02980,3,Loyal Low-Spend Long-Termers,57,53.5,3035.8,53.25964912280702,3,No,0
CUST-02981,3,Loyal Low-Spend Long-Termers,72,25.45,1866.45,25.922916666666666,2,No,0
CUST-02982,3,Loyal Low-Spend Long-Termers,67,20.5,1430.95,21.357462686567164,1,No,0
CUST-02983,3,Loyal Low-Spend Long-Termers,52,20.85,1071.6,20.607692307692307,1,No,0
CUST-02984,0,High-Value Long-Term Power Users,71,89.9,6457.15,90.94577464788732,8,No,0
CUST-02985,1,New Low-Spend Basic Customers,26,26.0,684.05,26.309615384615384,2,No,0
CUST-02986,0,High-Value Long-Term Power Users,35,113.2,3914.05,111.83,8,No,0
CUST-02987,3,Loyal Low-Spend Long-Termers,55,69.05,3842.6,69.86545454545454,1,No,0
CUST-02988,1,New Low-Spend Basic Customers,33,20.1,670.35,20.313636363636363,1,No,0
CUST-02989,0,High-Value Long-Term Power Users,72,109.65,7880.25,109.44791666666667,7,No,0
CUST-02990,1,New Low-Spend Basic Customers,1,19.2,19.2,19.2,1,No,0
CUST-02991,1,New Low-Spend Basic Customers,10,33.9,298.45,29.845,1,Yes,1
CUST-02992,2,High-Spend At-Risk Onboarders,37,90.0,3371.75,91.12837837837837,4,No,0
CUST-02993,1,New Low-Spend Basic Customers,12,34.0,442.45,36.87083333333333,2,No,0
CUST-02994,1,New Low-Spend Basic Customers,1,20.4,20.4,20.4,1,No,0
CUST-02995,3,Loyal Low-Spend Long-Termers,62,38.6,2345.55,37.83145161290323,3,No,0
CUST-02996,1,New Low-Spend Basic Customers,1,25.25,25.25,25.25,0,No,0
CUST-02997,2,High-Spend At-Risk Onboarders,18,60.6,1156.35,64.24166666666666,4,No,0
CUST-02998,0,High-Value Long-Term Power Users,69,89.95,6143.15,89.03115942028985,4,Yes,1
CUST-02999,2,High-Spend At-Risk Onboarders,2,74.75,144.8,72.4,2,No,0
CUST-03000,1,New Low-Spend Basic Customers,19,20.6,414.95,21.839473684210525,1,No,0
CUST-03001,2,High-Spend At-Risk Onboarders,12,84.45,1059.55,88.29583333333333,3,Yes,1
CUST-03002,1,New Low-Spend Basic Customers,9,20.4,181.8,20.200000000000003,1,No,0
CUST-03003,2,High-Spend At-Risk Onboarders,27,81.7,2212.55,81.9462962962963,6,No,0
CUST-03004,2,High-Spend At-Risk Onboarders,27,79.5,2180.55,80.76111111111112,3,Yes,1
CUST-03005,2,High-Spend At-Risk Onboarders,1,89.15,89.15,89.15,3,Yes,1
CUST-03006,1,New Low-Spend Basic Customers,24,20.3,459.95,19.164583333333333,1,No,0
CUST-03007,2,High-Spend At-Risk Onboarders,14,74.95,1036.75,74.05357142857143,2,Yes,1
CUST-03008,2,High-Spend At-Risk Onboarders,32,74.4,2276.95,71.1546875,2,Yes,1
CUST-03009,1,New Low-Spend Basic Customers,11,20.0,211.95,19.268181818181816,1,No,0
CUST-03010,1,New Low-Spend Basic Customers,1,25.0,25.0,25.0,2,No,0
CUST-03011,2,High-Spend At-Risk Onboarders,38,80.45,3162.65,83.22763157894737,3,No,0
CUST-03012,1,New Low-Spend Basic Customers,9,19.75,210.65,23.405555555555555,1,No,0
CUST-03013,0,High-Value Long-Term Power Users,54,65.65,3566.7,66.05,5,No,0
CUST-03014,2,High-Spend At-Risk Onboarders,29,71.0,2080.1,71.72758620689655,4,No,0
CUST-03015,0,High-Value Long-Term Power Users,44,89.2,4040.2,91.82272727272726,4,No,0
CUST-03016,0,High-Value Long-Term Power Users,59,86.75,5186.0,87.89830508474576,7,No,0
CUST-03017,2,High-Spend At-Risk Onboarders,3,55.3,196.15,65.38333333333334,2,Yes,1
CUST-03018,2,High-Spend At-Risk Onboarders,18,61.5,1087.45,60.41388888888889,4,No,0
CUST-03019,3,Loyal Low-Spend Long-Termers,67,25.1,1672.15,24.957462686567165,2,No,0
CUST-03020,2,High-Spend At-Risk Onboarders,22,55.15,1206.05,54.820454545454545,3,Yes,1
CUST-03021,3,Loyal Low-Spend Long-Termers,33,34.05,1113.95,33.75606060606061,2,No,0
CUST-03022,1,New Low-Spend Basic Customers,5,19.95,107.05,21.41,1,No,0
CUST-03023,1,New Low-Spend Basic Customers,2,19.95,38.15,19.075,1,No,0
CUST-03024,0,High-Value Long-Term Power Users,72,89.7,6339.3,88.04583333333333,8,No,0
CUST-03025,1,New Low-Spend Basic Customers,9,20.4,184.1,20.455555555555556,1,No,0
CUST-03026,3,Loyal Low-Spend Long-Termers,67,26.3,1688.9,25.207462686567165,2,No,0
CUST-03027,2,High-Spend At-Risk Onboarders,16,84.95,1378.25,86.140625,3,Yes,1
CUST-03028,1,New Low-Spend Basic Customers,8,20.7,137.6,17.2,1,No,0
CUST-03029,1,New Low-Spend Basic Customers,5,43.25,219.0,43.8,4,Yes,1
CUST-03030,1,New Low-Spend Basic Customers,23,48.35,1067.15,46.39782608695653,2,Yes,1
CUST-03031,2,High-Spend At-Risk Onboarders,1,79.55,79.55,79.55,2,Yes,1
CUST-03032,3,Loyal Low-Spend Long-Termers,50,71.05,3444.85,68.89699999999999,1,Yes,1
CUST-03033,1,New Low-Spend Basic Customers,17,19.45,369.05,21.708823529411767,1,No,0
CUST-03034,0,High-Value Long-Term Power Users,68,110.8,7553.6,111.08235294117648,7,No,0
CUST-03035,2,High-Spend At-Risk Onboarders,1,84.5,84.5,84.5,3,Yes,1
CUST-03036,2,High-Spend At-Risk Onboarders,25,69.3,1813.1,72.524,1,No,0
CUST-03037,3,Loyal Low-Spend Long-Termers,67,49.35,3321.35,49.57238805970149,4,No,0
CUST-03038,1,New Low-Spend Basic Customers,32,20.35,707.5,22.109375,1,No,0
CUST-03039,0,High-Value Long-Term Power Users,67,105.6,7112.15,106.15149253731343,6,No,0
CUST-03040,0,High-Value Long-Term Power Users,72,64.45,4641.1,64.45972222222223,6,No,0
CUST-03041,0,High-Value Long-Term Power Users,71,108.6,7690.9,108.3225352112676,7,Yes,1
CUST-03042,1,New Low-Spend Basic Customers,1,49.9,49.9,49.9,2,No,0
CUST-03043,3,Loyal Low-Spend Long-Termers,46,30.3,1380.1,30.002173913043475,1,Yes,1
CUST-03044,1,New Low-Spend Basic Customers,2,30.4,78.65,39.325,1,Yes,1
CUST-03045,1,New Low-Spend Basic Customers,1,45.4,45.4,45.4,1,Yes,1
CUST-03046,2,High-Spend At-Risk Onboarders,48,65.65,3094.65,64.471875,4,No,0
CUST-03047,0,High-Value Long-Term Power Users,61,103.3,6518.35,106.85819672131149,6,No,0
CUST-03048,2,High-Spend At-Risk Onboarders,32,84.15,2585.95,80.8109375,3,Yes,1
CUST-03049,1,New Low-Spend Basic Customers,2,44.45,82.7,41.35,1,No,0
CUST-03050,1,New Low-Spend Basic Customers,3,19.75,58.85,19.616666666666667,1,Yes,1
CUST-03051,2,High-Spend At-Risk Onboarders,5,85.4,425.9,85.17999999999999,3,Yes,1
CUST-03052,0,High-Value Long-Term Power Users,71,89.9,6342.7,89.33380281690141,8,No,0
CUST-03053,3,Loyal Low-Spend Long-Termers,37,55.05,2030.75,54.88513513513514,3,No,0
CUST-03054,0,High-Value Long-Term Power Users,65,104.1,6700.05,103.07769230769232,6,No,0
CUST-03055,0,High-Value Long-Term Power Users,67,106.6,7244.7,108.12985074626866,6,No,0
CUST-03056,2,High-Spend At-Risk Onboarders,49,75.2,3678.3,75.06734693877551,2,Yes,1
CUST-03057,0,High-Value Long-Term Power Users,50,70.5,3486.65,69.733,5,No,0
CUST-03058,1,New Low-Spend Basic Customers,25,19.6,411.15,16.445999999999998,1,No,0
CUST-03059,2,High-Spend At-Risk Onboarders,17,55.85,937.5,55.14705882352941,3,Yes,1
CUST-03060,3,Loyal Low-Spend Long-Termers,64,24.05,1559.15,24.36171875,2,No,0
CUST-03061,1,New Low-Spend Basic Customers,25,38.1,970.4,38.816,2,No,0
CUST-03062,2,High-Spend At-Risk Onboarders,23,106.4,2483.5,107.97826086956522,6,Yes,1
CUST-03063,1,New Low-Spend Basic Customers,24,34.25,828.2,34.50833333333333,2,No,0
CUST-03064,0,High-Value Long-Term Power Users,37,100.05,3810.55,102.98783783783784,5,No,0
CUST-03065,2,High-Spend At-Risk Onboarders,21,68.65,1493.2,71.1047619047619,1,No,0
CUST-03066,1,New Low-Spend Basic Customers,1,45.8,45.8,45.8,1,No,0
CUST-03067,2,High-Spend At-Risk Onboarders,10,75.75,777.3,77.72999999999999,2,No,0
CUST-03068,2,High-Spend At-Risk Onboarders,6,84.4,556.35,92.72500000000001,3,Yes,1
CUST-03069,0,High-Value Long-Term Power Users,51,96.4,4911.05,96.29509803921569,5,No,0
CUST-03070,1,New Low-Spend Basic Customers,10,20.55,187.35,18.735,1,No,0
CUST-03071,2,High-Spend At-Risk Onboarders,6,50.95,307.6,51.26666666666667,4,No,0
CUST-03072,0,High-Value Long-Term Power Users,47,90.5,4318.35,91.87978723404257,8,No,0
CUST-03073,0,High-Value Long-Term Power Users,61,79.4,4820.55,79.02540983606558,7,No,0
CUST-03074,0,High-Value Long-Term Power Users,52,58.75,3038.55,58.43365384615385,5,No,0
CUST-03075,2,High-Spend At-Risk Onboarders,35,59.45,2136.9,61.05428571428572,4,No,0
CUST-03076,0,High-Value Long-Term Power Users,71,105.7,7472.15,105.24154929577465,6,No,0
CUST-03077,2,High-Spend At-Risk Onboarders,6,56.25,389.1,64.85000000000001,3,Yes,1
CUST-03078,3,Loyal Low-Spend Long-Termers,45,53.3,2296.25,51.02777777777778,3,No,0
CUST-03079,2,High-Spend At-Risk Onboarders,2,85.55,187.45,93.725,3,Yes,1
CUST-03080,2,High-Spend At-Risk Onboarders,4,68.65,261.25,65.3125,4,Yes,1
CUST-03081,1,New Low-Spend Basic Customers,2,24.3,38.45,19.225,0,No,0
CUST-03082,2,High-Spend At-Risk Onboarders,4,77.85,299.2,74.8,2,Yes,1
CUST-03083,3,Loyal Low-Spend Long-Termers,51,59.9,3043.6,59.67843137254902,4,No,0
CUST-03084,3,Loyal Low-Spend Long-Termers,60,23.95,1506.4,25.10666666666667,2,No,0
CUST-03085,1,New Low-Spend Basic Customers,9,20.15,163.7,18.188888888888886,1,No,0
CUST-03086,2,High-Spend At-Risk Onboarders,3,105.35,323.25,107.75,6,Yes,1
CUST-03087,2,High-Spend At-Risk Onboarders,17,95.65,1640.0,96.47058823529412,5,No,0
CUST-03088,2,High-Spend At-Risk Onboarders,8,87.05,762.1,95.2625,3,Yes,1
CUST-03089,0,High-Value Long-Term Power Users,46,81.0,3846.35,83.61630434782609,6,No,0
CUST-03090,0,High-Value Long-Term Power Users,68,82.45,5646.6,83.03823529411765,7,No,0
CUST-03091,1,New Low-Spend Basic Customers,1,53.5,53.5,53.5,2,Yes,1
CUST-03092,1,New Low-Spend Basic Customers,4,20.5,79.05,19.7625,1,No,0
CUST-03093,1,New Low-Spend Basic Customers,1,25.1,25.1,25.1,0,Yes,1
CUST-03094,2,High-Spend At-Risk Onboarders,28,54.4,1516.6,54.16428571428571,3,No,0
CUST-03095,2,High-Spend At-Risk Onboarders,39,58.6,2224.5,57.03846153846154,3,No,0
CUST-03096,2,High-Spend At-Risk Onboarders,11,84.8,888.75,80.79545454545455,3,No,0
CUST-03097,0,High-Value Long-Term Power Users,71,61.4,4310.35,60.70915492957747,5,No,0
CUST-03098,1,New Low-Spend Basic Customers,2,20.4,42.9,21.45,1,No,0
CUST-03099,2,High-Spend At-Risk Onboarders,30,79.65,2365.15,78.83833333333334,3,Yes,1
CUST-03100,1,New Low-Spend Basic Customers,17,20.15,353.65,20.802941176470586,1,No,0
CUST-03101,0,High-Value Long-Term Power Users,55,94.45,5073.1,92.23818181818183,5,No,0
CUST-03102,0,High-Value Long-Term Power Users,58,79.8,4526.85,78.0491379310345,3,No,0
CUST-03103,2,High-Spend At-Risk Onboarders,5,54.2,308.25,61.65,3,Yes,1
CUST-03104,1,New Low-Spend Basic Customers,1,19.45,19.45,19.45,1,Yes,1
CUST-03105,2,High-Spend At-Risk Onboarders,9,74.05,678.45,75.38333333333334,2,No,0
CUST-03106,1,New Low-Spend Basic Customers,26,49.15,1237.3,47.58846153846154,2,No,0
CUST-03107,3,Loyal Low-Spend Long-Termers,50,19.4,1023.95,20.479,1,No,0
CUST-03108,0,High-Value Long-Term Power Users,72,113.65,8182.75,113.64930555555556,8,No,0
CUST-03109,0,High-Value Long-Term Power Users,43,106.0,4532.3,105.40232558139536,6,No,0
CUST-03110,3,Loyal Low-Spend Long-Termers,56,25.95,1444.05,25.786607142857143,2,No,0
CUST-03111,1,New Low-Spend Basic Customers,1,19.1,19.1,19.1,1,No,0
CUST-03112,0,High-Value Long-Term Power Users,72,103.4,7372.65,102.39791666666666,6,Yes,1
CUST-03113,0,High-Value Long-Term Power Users,72,100.55,7325.1,101.73750000000001,6,No,0
CUST-03114,0,High-Value Long-Term Power Users,36,95.4,3474.2,96.50555555555555,4,No,0
CUST-03115,2,High-Spend At-Risk Onboarders,5,75.15,392.65,78.53,5,No,0
CUST-03116,2,High-Spend At-Risk Onboarders,13,84.45,1058.6,81.43076923076923,4,Yes,1
CUST-03117,0,High-Value Long-Term Power Users,44,89.15,3990.75,90.69886363636364,4,No,0
CUST-03118,0,High-Value Long-Term Power Users,70,107.9,7475.85,106.79785714285715,7,No,0
CUST-03119,3,Loyal Low-Spend Long-Termers,44,19.5,835.5,18.988636363636363,1,No,0
CUST-03120,2,High-Spend At-Risk Onboarders,32,85.95,2628.6,82.14375,3,Yes,1
CUST-03121,3,Loyal Low-Spend Long-Termers,69,24.95,1718.35,24.903623188405795,2,No,0
CUST-03122,2,High-Spend At-Risk Onboarders,16,59.4,1023.9,63.99375,3,Yes,1
CUST-03123,3,Loyal Low-Spend Long-Termers,68,19.5,1193.55,17.55220588235294,1,No,0
CUST-03124,2,High-Spend At-Risk Onboarders,16,69.95,1205.5,75.34375,1,No,0
CUST-03125,0,High-Value Long-Term Power Users,68,82.85,5776.45,84.94779411764705,6,No,0
CUST-03126,1,New Low-Spend Basic Customers,4,19.0,78.9,19.725,1,No,0
CUST-03127,1,New Low-Spend Basic Customers,26,38.85,1025.15,39.42884615384616,3,No,0
CUST-03128,1,New Low-Spend Basic Customers,29,30.6,856.35,29.529310344827586,1,Yes,1
CUST-03129,1,New Low-Spend Basic Customers,5,20.35,122.0,24.4,1,No,0
CUST-03130,0,High-Value Long-Term Power Users,70,95.0,6602.9,94.32714285714285,5,No,0
CUST-03131,2,High-Spend At-Risk Onboarders,24,74.4,1712.9,71.37083333333334,5,No,0
CUST-03132,0,High-Value Long-Term Power Users,72,78.45,5682.25,78.92013888888889,7,No,0
CUST-03133,2,High-Spend At-Risk Onboarders,1,74.3,74.3,74.3,2,No,0
CUST-03134,3,Loyal Low-Spend Long-Termers,70,51.05,3635.15,51.93071428571429,4,No,0
CUST-03135,1,New Low-Spend Basic Customers,36,19.2,702.9,19.525,1,No,0
CUST-03136,0,High-Value Long-Term Power Users,38,99.55,3734.25,98.26973684210526,5,Yes,1
CUST-03137,2,High-Spend At-Risk Onboarders,17,70.0,1144.5,67.32352941176471,1,Yes,1
CUST-03138,0,High-Value Long-Term Power Users,41,109.1,4454.25,108.64024390243902,7,No,0
CUST-03139,1,New Low-Spend Basic Customers,1,45.3,45.3,45.3,1,Yes,1
CUST-03140,1,New Low-Spend Basic Customers,2,29.85,75.6,37.8,1,Yes,1
CUST-03141,2,High-Spend At-Risk Onboarders,14,76.45,1117.55,79.825,2,No,0
CUST-03142,2,High-Spend At-Risk Onboarders,2,95.1,180.25,90.125,5,Yes,1
CUST-03143,1,New Low-Spend Basic Customers,1,19.8,19.8,19.8,1,Yes,1
CUST-03144,2,High-Spend At-Risk Onboarders,13,72.8,930.05,71.54230769230769,6,No,0
CUST-03145,1,New Low-Spend Basic Customers,6,18.95,110.15,18.358333333333334,1,No,0
CUST-03146,2,High-Spend At-Risk Onboarders,4,76.65,333.6,83.4,2,Yes,1
CUST-03147,2,High-Spend At-Risk Onboarders,5,99.15,465.05,93.01,5,Yes,1
CUST-03148,2,High-Spend At-Risk Onboarders,15,101.75,1669.4,111.29333333333334,5,No,0
CUST-03149,2,High-Spend At-Risk Onboarders,47,75.45,3545.1,75.42765957446808,2,No,0
CUST-03150,2,High-Spend At-Risk Onboarders,8,64.1,504.05,63.00625,4,No,0
CUST-03151,1,New Low-Spend Basic Customers,17,25.65,440.2,25.894117647058824,0,No,0
CUST-03152,2,High-Spend At-Risk Onboarders,15,75.1,1151.55,76.77,2,No,0
CUST-03153,2,High-Spend At-Risk Onboarders,26,95.85,2475.35,95.20576923076922,5,No,0
CUST-03154,2,High-Spend At-Risk Onboarders,23,54.4,1249.25,54.31521739130435,3,No,0
CUST-03155,2,High-Spend At-Risk Onboarders,4,72.75,317.75,79.4375,2,No,0
CUST-03156,1,New Low-Spend Basic Customers,29,19.85,535.05,18.45,1,No,0
CUST-03157,1,New Low-Spend Basic Customers,25,19.05,461.3,18.452,1,No,0
CUST-03158,1,New Low-Spend Basic Customers,9,44.95,431.0,47.888888888888886,1,Yes,1
CUST-03159,1,New Low-Spend Basic Customers,18,49.55,878.35,48.797222222222224,2,Yes,1
CUST-03160,2,High-Spend At-Risk Onboarders,3,94.85,335.75,111.91666666666667,4,No,0
CUST-03161,3,Loyal Low-Spend Long-Termers,69,46.25,3121.4,45.23768115942029,4,No,0
CUST-03162,1,New Low-Spend Basic Customers,14,19.35,324.8,23.2,1,No,0
CUST-03163,2,High-Spend At-Risk Onboarders,19,69.6,1394.55,73.39736842105263,4,No,0
CUST-03164,0,High-Value Long-Term Power Users,39,90.7,3413.25,87.51923076923077,4,No,0
CUST-03165,0,High-Value Long-Term Power Users,31,101.4,3143.65,101.40806451612903,5,No,0
CUST-03166,1,New Low-Spend Basic Customers,24,20.25,439.75,18.322916666666668,1,No,0
CUST-03167,1,New Low-Spend Basic Customers,14,48.8,664.4,47.457142857142856,2,No,0
CUST-03168,0,High-Value Long-Term Power Users,64,74.35,4759.55,74.36796875,6,No,0
CUST-03169,3,Loyal Low-Spend Long-Termers,50,19.35,1033.0,20.66,1,No,0
CUST-03170,0,High-Value Long-Term Power Users,52,68.75,3482.85,66.97788461538461,5,No,0
CUST-03171,2,High-Spend At-Risk Onboarders,28,100.2,2688.45,96.01607142857142,5,No,0
CUST-03172,1,New Low-Spend Basic Customers,21,20.85,435.25,20.726190476190474,1,No,0
CUST-03173,2,High-Spend At-Risk Onboarders,25,95.9,2448.75,97.95,4,Yes,1
CUST-03174,1,New Low-Spend Basic Customers,17,19.35,307.0,18.058823529411764,1,No,0
CUST-03175,3,Loyal Low-Spend Long-Termers,58,45.0,2689.35,46.36810344827586,2,No,0
CUST-03176,2,High-Spend At-Risk Onboarders,17,81.5,1329.2,78.18823529411765,2,Yes,1
CUST-03177,3,Loyal Low-Spend Long-Termers,51,25.5,1281.25,25.122549019607842,2,No,0
CUST-03178,3,Loyal Low-Spend Long-Termers,72,48.9,3527.0,48.986111111111114,4,No,0
CUST-03179,0,High-Value Long-Term Power Users,52,84.1,4348.65,83.6278846153846,3,Yes,1
CUST-03180,1,New Low-Spend Basic Customers,27,19.6,561.15,20.78333333333333,1,No,0
CUST-03181,1,New Low-Spend Basic Customers,3,20.0,63.6,21.2,1,No,0
CUST-03182,0,High-Value Long-Term Power Users,64,81.3,5129.3,80.1453125,7,No,0
CUST-03183,0,High-Value Long-Term Power Users,45,95.2,4285.8,95.24000000000001,4,No,0
CUST-03184,1,New Low-Spend Basic Customers,3,36.45,93.7,31.233333333333334,1,Yes,1
CUST-03185,0,High-Value Long-Term Power Users,71,83.3,5894.5,83.02112676056338,7,No,0
CUST-03186,1,New Low-Spend Basic Customers,1,25.05,25.05,25.05,0,Yes,1
CUST-03187,3,Loyal Low-Spend Long-Termers,58,20.3,1160.75,20.012931034482758,1,No,0
CUST-03188,2,High-Spend At-Risk Onboarders,34,89.85,3091.75,90.93382352941177,4,No,0
CUST-03189,1,New Low-Spend Basic Customers,8,49.85,365.55,45.69375,2,Yes,1
CUST-03190,1,New Low-Spend Basic Customers,15,19.8,272.95,18.196666666666665,1,No,0
CUST-03191,3,Loyal Low-Spend Long-Termers,66,54.65,3632.0,55.03030303030303,4,No,0
CUST-03192,1,New Low-Spend Basic Customers,12,29.35,381.2,31.766666666666666,1,No,0
CUST-03193,3,Loyal Low-Spend Long-Termers,58,19.15,1035.5,17.853448275862068,1,No,0
CUST-03194,1,New Low-Spend Basic Customers,3,19.1,52.0,17.333333333333332,1,No,0
CUST-03195,3,Loyal Low-Spend Long-Termers,43,55.55,2342.2,54.46976744186046,4,Yes,1
CUST-03196,2,High-Spend At-Risk Onboarders,9,80.55,653.9,72.65555555555555,3,No,0
CUST-03197,1,New Low-Spend Basic Customers,3,20.25,71.2,23.733333333333334,1,No,0
CUST-03198,2,High-Spend At-Risk Onboarders,22,69.5,1498.2,68.10000000000001,4,Yes,1
CUST-03199,0,High-Value Long-Term Power Users,40,106.0,4178.65,104.46624999999999,6,No,0
CUST-03200,3,Loyal Low-Spend Long-Termers,68,25.5,1821.8,26.791176470588233,2,No,0
CUST-03201,0,High-Value Long-Term Power Users,54,104.3,5278.15,97.74351851851851,6,Yes,1
CUST-03202,0,High-Value Long-Term Power Users,50,79.6,4024.2,80.484,6,No,0
CUST-03203,1,New Low-Spend Basic Customers,1,55.25,55.25,55.25,2,No,0
CUST-03204,0,High-Value Long-Term Power Users,72,88.05,6520.8,90.56666666666666,8,No,0
CUST-03205,3,Loyal Low-Spend Long-Termers,40,20.4,854.9,21.3725,1,No,0
CUST-03206,0,High-Value Long-Term Power Users,72,117.6,8308.9,115.40138888888889,8,No,0
CUST-03207,1,New Low-Spend Basic Customers,6,20.0,109.2,18.2,1,No,0
CUST-03208,1,New Low-Spend Basic Customers,5,19.65,92.05,18.41,1,No,0
CUST-03209,0,High-Value Long-Term Power Users,48,70.55,3420.5,71.26041666666667,5,No,0
CUST-03210,2,High-Spend At-Risk Onboarders,1,93.85,93.85,93.85,4,Yes,1
CUST-03211,0,High-Value Long-Term Power Users,64,65.8,4068.0,63.5625,4,No,0
CUST-03212,1,New Low-Spend Basic Customers,17,20.05,337.9,19.876470588235293,1,No,0
CUST-03213,2,High-Spend At-Risk Onboarders,40,80.0,3168.75,79.21875,3,No,0
CUST-03214,3,Loyal Low-Spend Long-Termers,41,35.4,1412.4,34.44878048780488,2,No,0
CUST-03215,0,High-Value Long-Term Power Users,51,79.6,3974.7,77.93529411764706,3,No,0
CUST-03216,2,High-Spend At-Risk Onboarders,41,80.25,3439.0,83.8780487804878,3,No,0
CUST-03217,1,New Low-Spend Basic Customers,1,50.45,50.45,50.45,2,Yes,1
CUST-03218,1,New Low-Spend Basic Customers,2,20.45,42.45,21.225,1,No,0
CUST-03219,0,High-Value Long-Term Power Users,68,79.6,5461.45,80.31544117647059,3,No,0
CUST-03220,1,New Low-Spend Basic Customers,24,24.7,571.75,23.822916666666668,2,No,0
CUST-03221,0,High-Value Long-Term Power Users,70,77.3,5498.2,78.54571428571428,6,No,0
CUST-03222,1,New Low-Spend Basic Customers,3,29.75,96.85,32.28333333333333,1,No,0
CUST-03223,1,New Low-Spend Basic Customers,2,44.9,111.05,55.525,1,No,0
CUST-03224,1,New Low-Spend Basic Customers,3,29.8,94.4,31.46666666666667,1,No,0
CUST-03225,2,High-Spend At-Risk Onboarders,7,74.65,521.1,74.44285714285715,5,Yes,1
CUST-03226,2,High-Spend At-Risk Onboarders,13,71.95,923.85,71.06538461538462,4,No,0
CUST-03227,1,New Low-Spend Basic Customers,7,20.75,141.1,20.157142857142855,1,No,0
CUST-03228,1,New Low-Spend Basic Customers,12,56.3,628.65,52.387499999999996,2,No,0
CUST-03229,0,High-Value Long-Term Power Users,53,105.25,5576.3,105.21320754716982,6,No,0
CUST-03230,2,High-Spend At-Risk Onboarders,12,94.2,1046.1,87.175,4,Yes,1
CUST-03231,3,Loyal Low-Spend Long-Termers,63,19.55,1245.6,19.77142857142857,1,No,0
CUST-03232,2,High-Spend At-Risk Onboarders,15,84.45,1287.85,85.85666666666665,7,No,0
CUST-03233,3,Loyal Low-Spend Long-Termers,36,53.65,1939.35,53.87083333333333,3,No,0
CUST-03234,1,New Low-Spend Basic Customers,4,29.9,118.25,29.5625,1,No,0
CUST-03235,1,New Low-Spend Basic Customers,24,19.7,452.55,18.85625,1,No,0
CUST-03236,3,Loyal Low-Spend Long-Termers,61,43.7,2696.55,44.205737704918036,4,No,0
CUST-03237,2,High-Spend At-Risk Onboarders,16,55.3,875.35,54.709375,3,No,0
CUST-03238,3,Loyal Low-Spend Long-Termers,65,19.85,1267.05,19.493076923076924,1,No,0
CUST-03239,1,New Low-Spend Basic Customers,26,19.65,494.9,19.034615384615385,1,No,0
CUST-03240,1,New Low-Spend Basic Customers,16,49.45,799.0,49.9375,2,No,0
CUST-03241,0,High-Value Long-Term Power Users,54,106.55,5763.3,106.72777777777777,6,Yes,1
CUST-03242,1,New Low-Spend Basic Customers,1,20.1,20.1,20.1,1,Yes,1
CUST-03243,1,New Low-Spend Basic Customers,5,20.45,106.9,21.380000000000003,1,No,0
CUST-03244,1,New Low-Spend Basic Customers,19,39.7,710.05,37.37105263157895,2,No,0
CUST-03245,2,High-Spend At-Risk Onboarders,10,54.5,568.2,56.82000000000001,3,No,0
CUST-03246,2,High-Spend At-Risk Onboarders,23,83.8,1900.25,82.6195652173913,4,Yes,1
CUST-03247,1,New Low-Spend Basic Customers,3,55.15,159.15,53.050000000000004,2,Yes,1
CUST-03248,0,High-Value Long-Term Power Users,72,111.6,8012.75,111.28819444444444,7,No,0
CUST-03249,2,High-Spend At-Risk Onboarders,10,86.65,856.65,85.66499999999999,3,Yes,1
CUST-03250,2,High-Spend At-Risk Onboarders,10,55.55,551.3,55.129999999999995,3,No,0
CUST-03251,1,New Low-Spend Basic Customers,11,20.55,184.95,16.813636363636363,1,No,0
CUST-03252,0,High-Value Long-Term Power Users,37,106.75,4056.75,109.64189189189189,6,Yes,1
CUST-03253,2,High-Spend At-Risk Onboarders,17,62.1,1096.65,64.50882352941177,4,No,0
CUST-03254,0,High-Value Long-Term Power Users,36,104.5,3684.95,102.35972222222222,6,No,0
CUST-03255,2,High-Spend At-Risk Onboarders,17,101.8,1752.45,103.08529411764707,5,No,0
CUST-03256,0,High-Value Long-Term Power Users,66,110.6,7210.85,109.25530303030304,7,No,0
CUST-03257,0,High-Value Long-Term Power Users,61,84.9,5264.5,86.30327868852459,7,No,0
CUST-03258,2,High-Spend At-Risk Onboarders,22,93.2,2157.3,98.05909090909091,4,No,0
CUST-03259,1,New Low-Spend Basic Customers,1,24.4,24.4,24.4,0,No,0
CUST-03260,2,High-Spend At-Risk Onboarders,6,70.55,433.95,72.325,1,No,0
CUST-03261,2,High-Spend At-Risk Onboarders,31,78.45,2435.15,78.55322580645162,3,Yes,1
CUST-03262,0,High-Value Long-Term Power Users,68,85.0,5607.75,82.46691176470588,7,No,0
CUST-03263,2,High-Spend At-Risk Onboarders,34,87.45,2874.15,84.53382352941176,4,Yes,1
